country_code,country_name,year,gdp_meur
AT,Austria,2018,383234.3
AT,Austria,2019,395706.8
AT,Austria,2020,380317.9
AT,Austria,2021,406231.5
AT,Austria,2022,449382.2
AT,Austria,2023,477837.3
AT,Austria,2024,494087.6
AT,Austria,2025,514328.1
BA,BA,2000,6043.3
BA,BA,2001,6482.2
BA,BA,2002,7149.1
BA,BA,2003,7530.3
BA,BA,2004,8179.7
BA,BA,2005,9024.5
BA,BA,2006,10255.1
BA,BA,2007,11528.5
BA,BA,2008,13047.8
BA,BA,2009,12679.3
BA,BA,2010,12968.9
BA,BA,2011,13411.8
BA,BA,2012,13407.5
BA,BA,2013,13691.8
BA,BA,2014,13988.3
BA,BA,2015,14791.1
BA,BA,2016,15474.3
BA,BA,2017,16260.5
BA,BA,2018,17354.2
BA,BA,2019,18296.5
BA,BA,2020,17755.9
BA,BA,2021,20014.7
BA,BA,2022,23324.1
BA,BA,2023,25523.8
BA,BA,2024,27483.1
BE,Belgium,1995,220251.5
BE,Belgium,1996,219965.3
BE,Belgium,1997,223032.7
BE,Belgium,1998,231015.7
BE,Belgium,1999,242307.6
BE,Belgium,2000,256376.4
BE,Belgium,2001,264334.9
BE,Belgium,2002,273255.9
BE,Belgium,2003,281200.2
BE,Belgium,2004,296819.7
BE,Belgium,2005,310037.6
BE,Belgium,2006,325151.5
BE,Belgium,2007,343618.9
BE,Belgium,2008,351743.1
BE,Belgium,2009,347734.9
BE,Belgium,2010,363242.4
BE,Belgium,2011,378745.4
BE,Belgium,2012,387934.9
BE,Belgium,2013,394616.3
BE,Belgium,2014,404958.3
BE,Belgium,2015,415538.0
BE,Belgium,2016,428467.1
BE,Belgium,2017,443407.2
BE,Belgium,2018,459491.8
BE,Belgium,2019,479444.9
BE,Belgium,2020,463750.9
BE,Belgium,2021,506047.2
BE,Belgium,2022,561678.2
BE,Belgium,2023,601866.5
BE,Belgium,2024,619914.3
BE,Belgium,2025,642015.3
BG,Bulgaria,1995,14518.4
BG,Bulgaria,1996,9827.9
BG,Bulgaria,1997,10064.7
BG,Bulgaria,1998,13437.4
BG,Bulgaria,1999,12804.2
BG,Bulgaria,2000,14440.0
BG,Bulgaria,2001,15905.3
BG,Bulgaria,2002,17478.3
BG,Bulgaria,2003,18798.3
BG,Bulgaria,2004,21093.2
BG,Bulgaria,2005,24039.9
BG,Bulgaria,2006,27409.6
BG,Bulgaria,2007,32464.2
BG,Bulgaria,2008,37246.1
BG,Bulgaria,2009,37417.1
BG,Bulgaria,2010,38289.4
BG,Bulgaria,2011,41479.2
BG,Bulgaria,2012,42254.6
BG,Bulgaria,2013,42055.5
BG,Bulgaria,2014,43024.0
BG,Bulgaria,2015,45797.1
BG,Bulgaria,2016,48751.4
BG,Bulgaria,2017,52501.0
BG,Bulgaria,2018,55999.7
BG,Bulgaria,2019,61194.4
BG,Bulgaria,2020,61855.6
BG,Bulgaria,2021,71343.9
BG,Bulgaria,2022,86078.2
BG,Bulgaria,2023,94525.1
BG,Bulgaria,2024,104767.2
BG,Bulgaria,2025,116018.3
CH,Switzerland,1995,273995.8
CH,Switzerland,1996,272263.4
CH,Switzerland,1997,263836.7
CH,Switzerland,1998,274324.8
CH,Switzerland,1999,283403.8
CH,Switzerland,2000,306049.4
CH,Switzerland,2001,324180.2
CH,Switzerland,2002,333532.9
CH,Switzerland,2003,324514.6
CH,Switzerland,2004,329451.7
CH,Switzerland,2005,341407.5
CH,Switzerland,2006,357403.3
CH,Switzerland,2007,364638.8
CH,Switzerland,2008,392126.6
CH,Switzerland,2009,406170.8
CH,Switzerland,2010,460894.0
CH,Switzerland,2011,523943.1
CH,Switzerland,2012,542930.1
CH,Switzerland,2013,541150.6
CH,Switzerland,2014,559049.9
CH,Switzerland,2015,636419.8
CH,Switzerland,2016,631447.6
CH,Switzerland,2017,625926.6
CH,Switzerland,2018,627171.6
CH,Switzerland,2019,657857.6
CH,Switzerland,2020,663105.6
CH,Switzerland,2021,710646.0
CH,Switzerland,2022,815869.1
CH,Switzerland,2023,858396.6
CH,Switzerland,2024,896448.7
CH,Switzerland,2025,925874.8
CY,Cyprus,1995,7596.0
CY,Cyprus,1996,7890.1
CY,Cyprus,1997,8414.3
CY,Cyprus,1998,9152.6
CY,Cyprus,1999,9839.7
CY,Cyprus,2000,10804.6
CY,Cyprus,2001,11602.9
CY,Cyprus,2002,12083.0
CY,Cyprus,2003,12871.3
CY,Cyprus,2004,13938.0
CY,Cyprus,2005,15039.3
CY,Cyprus,2006,16263.8
CY,Cyprus,2007,17591.0
CY,Cyprus,2008,19009.5
CY,Cyprus,2009,18675.5
CY,Cyprus,2010,19461.1
CY,Cyprus,2011,19858.1
CY,Cyprus,2012,19495.4
CY,Cyprus,2013,18040.3
CY,Cyprus,2014,17482.8
CY,Cyprus,2015,17944.2
CY,Cyprus,2016,19013.8
CY,Cyprus,2017,20312.4
CY,Cyprus,2018,21807.8
CY,Cyprus,2019,23400.9
CY,Cyprus,2020,22373.6
CY,Cyprus,2021,25679.9
CY,Cyprus,2022,29645.4
CY,Cyprus,2023,32439.2
CY,Cyprus,2024,34770.2
CY,Cyprus,2025,36483.5
CZ,Czechia,1995,46333.6
CZ,Czechia,1996,53416.0
CZ,Czechia,1997,55174.6
CZ,Czechia,1998,60164.9
CZ,Czechia,1999,61470.4
CZ,Czechia,2000,67409.2
CZ,Czechia,2001,76070.6
CZ,Czechia,2002,87795.9
CZ,Czechia,2003,88965.6
CZ,Czechia,2004,96822.8
CZ,Czechia,2005,110418.8
CZ,Czechia,2006,124559.0
CZ,Czechia,2007,138897.5
CZ,Czechia,2008,161852.2
CZ,Czechia,2009,149253.1
CZ,Czechia,2010,159506.1
CZ,Czechia,2011,166545.5
CZ,Czechia,2012,163759.4
CZ,Czechia,2013,160470.0
CZ,Czechia,2014,158991.5
CZ,Czechia,2015,170527.3
CZ,Czechia,2016,179145.9
CZ,Czechia,2017,196738.7
CZ,Czechia,2018,213505.4
CZ,Czechia,2019,229406.7
CZ,Czechia,2020,220310.6
CZ,Czechia,2021,246012.3
CZ,Czechia,2022,286976.8
CZ,Czechia,2023,319099.1
CZ,Czechia,2024,320786.5
CZ,Czechia,2025,346583.4
DE,Germany,1991,1517932.9
DE,Germany,1992,1655317.2
DE,Germany,1993,1774986.2
DE,Germany,1994,1867918.1
DE,Germany,1995,1983157.1
DE,Germany,1996,1975310.3
DE,Germany,1997,1958621.6
DE,Germany,1998,2008652.6
DE,Germany,1999,2077240.0
DE,Germany,2000,2129660.0
DE,Germany,2001,2195530.0
DE,Germany,2002,2223360.0
DE,Germany,2003,2240810.0
DE,Germany,2004,2293040.0
DE,Germany,2005,2325710.0
DE,Germany,2006,2426180.0
DE,Germany,2007,2542220.0
DE,Germany,2008,2589280.0
DE,Germany,2009,2493970.0
DE,Germany,2010,2615260.0
DE,Germany,2011,2746910.0
DE,Germany,2012,2799280.0
DE,Germany,2013,2866480.0
DE,Germany,2014,2984470.0
DE,Germany,2015,3087030.0
DE,Germany,2016,3195210.0
DE,Germany,2017,3333110.0
DE,Germany,2018,3434030.0
DE,Germany,2019,3537280.0
DE,Germany,2020,3450720.0
DE,Germany,2021,3682340.0
DE,Germany,2022,3989390.0
DE,Germany,2023,4219310.0
DE,Germany,2024,4328970.0
DE,Germany,2025,4469810.0
DK,Denmark,1995,141320.3
DK,Denmark,1996,147724.2
DK,Denmark,1997,152890.7
DK,Denmark,1998,158043.8
DK,Denmark,1999,166899.4
DK,Denmark,2000,177893.5
DK,Denmark,2001,184146.3
DK,Denmark,2002,189957.5
DK,Denmark,2003,193641.7
DK,Denmark,2004,202915.9
DK,Denmark,2005,213381.8
DK,Denmark,2006,225930.8
DK,Denmark,2007,233960.3
DK,Denmark,2008,242720.1
DK,Denmark,2009,232270.0
DK,Denmark,2010,243429.9
DK,Denmark,2011,248105.0
DK,Denmark,2012,254300.7
DK,Denmark,2013,259530.9
DK,Denmark,2014,265635.7
DK,Denmark,2015,272193.0
DK,Denmark,2016,282265.1
DK,Denmark,2017,294355.0
DK,Denmark,2018,301017.3
DK,Denmark,2019,308546.2
DK,Denmark,2020,312118.3
DK,Denmark,2021,343318.6
DK,Denmark,2022,380567.4
DK,Denmark,2023,374173.6
DK,Denmark,2024,392400.7
DK,Denmark,2025,410372.0
EA,EA,1995,5586348.3
EA,EA,1996,5815135.3
EA,EA,1997,5941628.7
EA,EA,1998,6182179.2
EA,EA,1999,6470524.8
EA,EA,2000,6812746.5
EA,EA,2001,7275627.0
EA,EA,2002,7519107.0
EA,EA,2003,7735516.9
EA,EA,2004,8059841.3
EA,EA,2005,8349047.2
EA,EA,2006,8788081.8
EA,EA,2007,9289427.3
EA,EA,2008,9532690.6
EA,EA,2009,9275982.1
EA,EA,2010,9539096.0
EA,EA,2011,9824965.4
EA,EA,2012,9851872.2
EA,EA,2013,9955426.2
EA,EA,2014,10217641.9
EA,EA,2015,10616222.3
EA,EA,2016,10904868.5
EA,EA,2017,11318040.7
EA,EA,2018,11694023.9
EA,EA,2019,12084516.3
EA,EA,2020,11565084.6
EA,EA,2021,12560299.7
EA,EA,2022,13690696.4
EA,EA,2023,14670744.7
EA,EA,2024,15248539.5
EA,EA,2025,15835920.4
EA12,EA12,1995,5689554.7
EA12,EA12,1996,5927397.6
EA12,EA12,1997,6064106.4
EA12,EA12,1998,6306933.6
EA12,EA12,1999,6605113.6
EA12,EA12,2000,6950574.1
EA12,EA12,2001,7275627.0
EA12,EA12,2002,7519107.0
EA12,EA12,2003,7735516.9
EA12,EA12,2004,8059841.3
EA12,EA12,2005,8349047.2
EA12,EA12,2006,8788081.8
EA12,EA12,2007,9254490.4
EA12,EA12,2008,9469702.5
EA12,EA12,2009,9151133.5
EA12,EA12,2010,9407995.4
EA12,EA12,2011,9672920.9
EA12,EA12,2012,9697149.6
EA12,EA12,2013,9799409.3
EA12,EA12,2014,10034221.3
EA12,EA12,2015,10386990.6
EA12,EA12,2016,10667847.7
EA12,EA12,2017,11064998.9
EA12,EA12,2018,11422259.9
EA12,EA12,2019,11796539.0
EA12,EA12,2020,11279941.0
EA12,EA12,2021,12243569.3
EA12,EA12,2022,13336753.5
EA12,EA12,2023,14198366.7
EA12,EA12,2024,14747600.0
EA12,EA12,2025,15305738.3
EA19,EA19,1995,5744018.5
EA19,EA19,1996,5987410.0
EA19,EA19,1997,6132692.5
EA19,EA19,1998,6381157.6
EA19,EA19,1999,6682072.0
EA19,EA19,2000,7036943.9
EA19,EA19,2001,7368518.4
EA19,EA19,2002,7619737.5
EA19,EA19,2003,7844564.2
EA19,EA19,2004,8180124.3
EA19,EA19,2005,8482932.6
EA19,EA19,2006,8940638.5
EA19,EA19,2007,9436179.9
EA19,EA19,2008,9671413.4
EA19,EA19,2009,9335494.8
EA19,EA19,2010,9599073.5
EA19,EA19,2011,9875054.5
EA19,EA19,2012,9906383.5
EA19,EA19,2013,10012297.2
EA19,EA19,2014,10254052.0
EA19,EA19,2015,10616222.3
EA19,EA19,2016,10904868.5
EA19,EA19,2017,11318040.7
EA19,EA19,2018,11694023.9
EA19,EA19,2019,12084516.3
EA19,EA19,2020,11565084.6
EA19,EA19,2021,12560299.7
EA19,EA19,2022,13690696.4
EA19,EA19,2023,14591558.4
EA19,EA19,2024,15162634.3
EA19,EA19,2025,15742945.3
EA20,Eurozone,1995,5761538.6
EA20,Eurozone,1996,6006586.8
EA20,Eurozone,1997,6153972.8
EA20,Eurozone,1998,6404093.7
EA20,Eurozone,1999,6704260.9
EA20,Eurozone,2000,7060575.2
EA20,Eurozone,2001,7394454.9
EA20,Eurozone,2002,7648498.4
EA20,Eurozone,2003,7875580.5
EA20,Eurozone,2004,8213927.1
EA20,Eurozone,2005,8519767.5
EA20,Eurozone,2006,8981259.5
EA20,Eurozone,2007,9480602.8
EA20,Eurozone,2008,9719969.9
EA20,Eurozone,2009,9381356.0
EA20,Eurozone,2010,9645057.2
EA20,Eurozone,2011,9920813.4
EA20,Eurozone,2012,9951251.2
EA20,Eurozone,2013,10057096.5
EA20,Eurozone,2014,10298332.7
EA20,Eurozone,2015,10661709.8
EA20,Eurozone,2016,10952442.0
EA20,Eurozone,2017,11368245.0
EA20,Eurozone,2018,11747059.3
EA20,Eurozone,2019,12140284.1
EA20,Eurozone,2020,11615802.3
EA20,Eurozone,2021,12618690.1
EA20,Eurozone,2022,13758305.8
EA20,Eurozone,2023,14670744.7
EA20,Eurozone,2024,15248539.5
EA20,Eurozone,2025,15835920.4
EA21,EA21,1995,5776057.0
EA21,EA21,1996,6016414.7
EA21,EA21,1997,6164037.6
EA21,EA21,1998,6417531.2
EA21,EA21,1999,6717065.2
EA21,EA21,2000,7075015.3
EA21,EA21,2001,7410360.2
EA21,EA21,2002,7665976.7
EA21,EA21,2003,7894378.8
EA21,EA21,2004,8235020.2
EA21,EA21,2005,8543807.4
EA21,EA21,2006,9008669.0
EA21,EA21,2007,9513067.1
EA21,EA21,2008,9757216.1
EA21,EA21,2009,9418773.1
EA21,EA21,2010,9683346.6
EA21,EA21,2011,9962292.6
EA21,EA21,2012,9993505.8
EA21,EA21,2013,10099152.0
EA21,EA21,2014,10341356.8
EA21,EA21,2015,10707506.9
EA21,EA21,2016,11001193.3
EA21,EA21,2017,11420746.0
EA21,EA21,2018,11803059.0
EA21,EA21,2019,12201478.5
EA21,EA21,2020,11677657.9
EA21,EA21,2021,12690034.0
EA21,EA21,2022,13844384.0
EA21,EA21,2023,14765269.8
EA21,EA21,2024,15353306.8
EA21,EA21,2025,15951938.7
EE,Estonia,1995,2988.1
EE,Estonia,1996,3770.0
EE,Estonia,1997,4553.7
EE,Estonia,1998,5067.5
EE,Estonia,1999,5406.9
EE,Estonia,2000,6171.6
EE,Estonia,2001,6982.1
EE,Estonia,2002,7824.9
EE,Estonia,2003,8746.7
EE,Estonia,2004,9779.6
EE,Estonia,2005,11345.4
EE,Estonia,2006,13571.2
EE,Estonia,2007,16402.2
EE,Estonia,2008,16618.9
EE,Estonia,2009,14132.5
EE,Estonia,2010,14741.8
EE,Estonia,2011,16741.9
EE,Estonia,2012,18086.6
EE,Estonia,2013,19163.2
EE,Estonia,2014,20365.6
EE,Estonia,2015,21010.9
EE,Estonia,2016,22189.0
EE,Estonia,2017,24316.1
EE,Estonia,2018,26438.5
EE,Estonia,2019,28472.1
EE,Estonia,2020,27859.3
EE,Estonia,2021,31453.3
EE,Estonia,2022,36300.9
EE,Estonia,2023,38353.4
EE,Estonia,2024,39847.7
EE,Estonia,2025,41620.8
EL,EL,1995,103206.4
EL,EL,1996,112262.3
EL,EL,1997,122477.8
EL,EL,1998,124754.4
EL,EL,1999,134588.8
EL,EL,2000,137827.6
EL,EL,2001,147438.7
EL,EL,2002,158902.3
EL,EL,2003,174096.0
EL,EL,2004,188905.2
EL,EL,2005,194773.4
EL,EL,2006,214298.9
EL,EL,2007,229282.8
EL,EL,2008,238735.4
EL,EL,2009,234322.6
EL,EL,2010,223590.5
EL,EL,2011,203475.0
EL,EL,2012,185899.2
EL,EL,2013,178113.9
EL,EL,2014,176071.8
EL,EL,2015,175362.9
EL,EL,2016,174448.2
EL,EL,2017,177378.5
EL,EL,2018,180615.7
EL,EL,2019,185181.2
EL,EL,2020,167539.5
EL,EL,2021,184574.6
EL,EL,2022,207008.7
EL,EL,2023,224686.2
EL,EL,2024,236736.0
EL,EL,2025,248353.7
ES,Spain,1995,469819.9
ES,Spain,1996,506096.6
ES,Spain,1997,520533.1
ES,Spain,1998,552906.5
ES,Spain,1999,595242.0
ES,Spain,2000,647569.0
ES,Spain,2001,700958.0
ES,Spain,2002,749744.0
ES,Spain,2003,802683.0
ES,Spain,2004,860059.0
ES,Spain,2005,928122.0
ES,Spain,2006,1004976.0
ES,Spain,2007,1077541.0
ES,Spain,2008,1112432.0
ES,Spain,2009,1072990.0
ES,Spain,2010,1077145.0
ES,Spain,2011,1068690.0
ES,Spain,2012,1035964.0
ES,Spain,2013,1025652.0
ES,Spain,2014,1038949.0
ES,Spain,2015,1087112.0
ES,Spain,2016,1122967.0
ES,Spain,2017,1170024.0
ES,Spain,2018,1212276.0
ES,Spain,2019,1253710.0
ES,Spain,2020,1129214.0
ES,Spain,2021,1235474.0
ES,Spain,2022,1375863.0
ES,Spain,2023,1497761.0
ES,Spain,2024,1594330.0
ES,Spain,2025,1687152.0
EU27_2020,EU27,1995,6341270.6
EU27_2020,EU27,1996,6640109.1
EU27_2020,EU27,1997,6823243.4
EU27_2020,EU27,1998,7113359.7
EU27_2020,EU27,1999,7442817.7
EU27_2020,EU27,2000,7884970.7
EU27_2020,EU27,2001,8260284.9
EU27_2020,EU27,2002,8559614.0
EU27_2020,EU27,2003,8792709.3
EU27_2020,EU27,2004,9195744.5
EU27_2020,EU27,2005,9600083.5
EU27_2020,EU27,2006,10160793.1
EU27_2020,EU27,2007,10788346.2
EU27_2020,EU27,2008,11136839.3
EU27_2020,EU27,2009,10650843.1
EU27_2020,EU27,2010,11047423.0
EU27_2020,EU27,2011,11407286.7
EU27_2020,EU27,2012,11466415.0
EU27_2020,EU27,2013,11594282.1
EU27_2020,EU27,2014,11867202.4
EU27_2020,EU27,2015,12308193.2
EU27_2020,EU27,2016,12638272.4
EU27_2020,EU27,2017,13169370.9
EU27_2020,EU27,2018,13628646.5
EU27_2020,EU27,2019,14122772.4
EU27_2020,EU27,2020,13578815.3
EU27_2020,EU27,2021,14792278.2
EU27_2020,EU27,2022,16170154.5
EU27_2020,EU27,2023,17264212.6
EU27_2020,EU27,2024,18042085.3
EU27_2020,EU27,2025,18831892.5
FI,Finland,1980,38693.8
FI,Finland,1981,47215.0
FI,Finland,1982,54051.0
FI,Finland,1983,57359.4
FI,Finland,1984,67262.1
FI,Finland,1985,73748.1
FI,Finland,1986,74834.1
FI,Finland,1987,79462.3
FI,Finland,1988,92259.3
FI,Finland,1989,108108.0
FI,Finland,1990,111401.0
FI,Finland,1991,103308.7
FI,Finland,1992,86811.0
FI,Finland,1993,76014.5
FI,Finland,1994,87058.1
FI,Finland,1995,102544.7
FI,Finland,1996,104034.1
